,data,denominazione_regione,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,totale_positivi,variazione_totale_positivi,nuovi_positivi,deceduti,totale_casi,ingressi_terapia_intensiva
10034,2021-06-15T17:00:00,Toscana,186,54,240,4056,-150,57,6826,243514,2.0
10035,2021-06-15T17:00:00,Umbria,41,5,46,1024,11,21,1417,56692,0.0
10036,2021-06-15T17:00:00,Valle d'Aosta,4,0,4,90,-6,3,472,11661,0.0
10037,2021-06-15T17:00:00,Veneto,127,24,151,5716,-164,74,11600,424708,1.0
10038,2021-06-16T17:00:00,Abruzzo,61,3,64,1359,-18,27,2506,74523,0.0
10039,2021-06-16T17:00:00,Basilicata,37,0,37,2841,-55,16,587,26733,0.0
10040,2021-06-16T17:00:00,Calabria,140,10,150,7417,-346,66,1214,68348,1.0
10041,2021-06-16T17:00:00,Campania,337,23,360,11434,-303,167,7363,422922,2.0
10042,2021-06-16T17:00:00,Emilia-Romagna,269,51,320,6671,-577,73,13239,385941,1.0
10043,2021-06-16T17:00:00,Friuli Venezia Giulia,8,2,10,4540,-7,23,3795,107408,0.0
10044,2021-06-16T17:00:00,Lazio,392,85,477,5244,-258,143,8292,344779,2.0
10045,2021-06-16T17:00:00,Liguria,37,11,48,317,-67,21,4343,103085,0.0
10046,2021-06-16T17:00:00,Lombardia,534,92,626,17244,-1082,256,33742,840015,0.0
10047,2021-06-16T17:00:00,Marche,41,8,49,2650,-21,29,3026,103459,0.0
10048,2021-06-16T17:00:00,Molise,9,0,9,78,-5,1,491,13647,0.0
10049,2021-06-16T17:00:00,P.A. Bolzano,9,2,11,358,-3,8,1180,73210,0.0
10050,2021-06-16T17:00:00,P.A. Trento,10,3,13,193,-9,4,1360,45700,0.0
10051,2021-06-16T17:00:00,Piemonte,272,39,311,2199,-179,59,11684,362367,0.0
10052,2021-06-16T17:00:00,Puglia,231,21,252,11029,-282,112,6595,252561,0.0
10053,2021-06-16T17:00:00,Sardegna,70,6,76,11764,-103,24,1485,57085,0.0
10054,2021-06-16T17:00:00,Sicilia,292,36,328,6003,-364,168,5928,229871,3.0
10055,2021-06-16T17:00:00,Toscana,173,50,223,3861,-195,106,6832,243620,0.0
10056,2021-06-16T17:00:00,Umbria,32,5,37,963,-61,12,1418,56704,0.0
10057,2021-06-16T17:00:00,Valle d'Aosta,2,0,2,81,-9,1,472,11662,0.0
10058,2021-06-16T17:00:00,Veneto,108,24,132,5609,-107,84,11601,424792,0.0
10059,2021-06-17T17:00:00,Abruzzo,56,1,57,1302,-57,22,2507,74545,0.0
10060,2021-06-17T17:00:00,Basilicata,37,0,37,2776,-65,31,587,26764,0.0
10061,2021-06-17T17:00:00,Calabria,123,11,134,7336,-81,69,1217,68417,1.0
10062,2021-06-17T17:00:00,Campania,334,23,357,11080,-354,131,7371,423053,1.0
10063,2021-06-17T17:00:00,Emilia-Romagna,254,49,303,6238,-433,89,13239,386028,0.0
10064,2021-06-17T17:00:00,Friuli Venezia Giulia,7,1,8,4534,-6,23,3797,107431,0.0
10065,2021-06-17T17:00:00,Lazio,368,81,449,4894,-350,119,8300,344898,5.0
10066,2021-06-17T17:00:00,Liguria,32,9,41,288,-29,18,4343,103103,0.0
10067,2021-06-17T17:00:00,Lombardia,496,90,586,17126,-118,232,33746,840247,3.0
10068,2021-06-17T17:00:00,Marche,40,8,48,2433,-217,21,3028,103480,0.0
10069,2021-06-17T17:00:00,Molise,6,0,6,73,-5,4,491,13651,0.0
10070,2021-06-17T17:00:00,P.A. Bolzano,9,2,11,328,-30,19,1180,73229,0.0
10071,2021-06-17T17:00:00,P.A. Trento,9,2,11,191,-2,11,1361,45711,0.0
10072,2021-06-17T17:00:00,Piemonte,245,37,282,2059,-140,72,11684,362439,3.0
10073,2021-06-17T17:00:00,Puglia,218,19,237,10231,-798,90,6597,252651,0.0
10074,2021-06-17T17:00:00,Sardegna,72,6,78,11643,-121,3,1485,57088,0.0
10075,2021-06-17T17:00:00,Sicilia,283,35,318,5901,-102,228,5928,230099,0.0
10076,2021-06-17T17:00:00,Toscana,158,42,200,3641,-220,60,6838,243680,0.0
10077,2021-06-17T17:00:00,Umbria,33,5,38,953,-10,19,1418,56723,2.0
10078,2021-06-17T17:00:00,Valle d'Aosta,3,0,3,74,-7,3,472,11665,0.0
10079,2021-06-17T17:00:00,Veneto,105,23,128,5507,-102,61,11601,424853,0.0
10080,2021-06-18T17:00:00,Abruzzo,52,1,53,1277,-25,25,2507,74570,0.0
10081,2021-06-18T17:00:00,Basilicata,35,0,35,2735,-41,14,587,26778,0.0
10082,2021-06-18T17:00:00,Calabria,112,10,122,7021,-315,77,1217,68494,0.0
10083,2021-06-18T17:00:00,Campania,314,22,336,10772,-308,107,7379,423160,1.0
10084,2021-06-18T17:00:00,Emilia-Romagna,246,40,286,5994,-244,71,13245,386099,0.0
10085,2021-06-18T17:00:00,Friuli Venezia Giulia,4,1,5,4514,-20,23,3798,107454,0.0
10086,2021-06-18T17:00:00,Lazio,337,77,414,4474,-420,147,8303,345045,5.0
10087,2021-06-18T17:00:00,Liguria,35,8,43,286,-2,16,4344,103119,0.0
10088,2021-06-18T17:00:00,Lombardia,427,91,518,13832,-3294,114,33748,840361,2.0
10089,2021-06-18T17:00:00,Marche,36,8,44,2201,-232,28,3030,103508,0.0
10090,2021-06-18T17:00:00,Molise,6,0,6,82,9,12,491,13663,0.0
10091,2021-06-18T17:00:00,P.A. Bolzano,9,2,11,305,-23,9,1180,73238,0.0
10092,2021-06-18T17:00:00,P.A. Trento,8,2,10,178,-13,8,1361,45719,0.0
10093,2021-06-18T17:00:00,Piemonte,233,36,269,1905,-154,58,11686,362497,2.0
10094,2021-06-18T17:00:00,Puglia,207,18,225,9343,-888,106,6601,252757,0.0
10095,2021-06-18T17:00:00,Sardegna,70,5,75,11606,-37,8,1485,57096,0.0
10096,2021-06-18T17:00:00,Sicilia,259,30,289,5702,-199,170,5931,230269,0.0
10097,2021-06-18T17:00:00,Toscana,152,37,189,3470,-171,67,6841,243747,0.0
10098,2021-06-18T17:00:00,Umbria,33,5,38,926,-27,13,1418,56736,0.0
10099,2021-06-18T17:00:00,Valle d'Aosta,3,0,3,64,-10,2,472,11667,0.0
10100,2021-06-18T17:00:00,Veneto,102,23,125,5385,-122,72,11601,424925,1.0
10101,2021-06-19T17:00:00,Abruzzo,42,1,43,1255,-22,35,2509,74601,0.0
10102,2021-06-19T17:00:00,Basilicata,33,0,33,1832,-903,13,588,26791,0.0
10103,2021-06-19T17:00:00,Calabria,100,11,111,6905,-116,111,1219,68605,1.0
10104,2021-06-19T17:00:00,Campania,296,20,316,10621,-151,139,7383,423299,1.0
10105,2021-06-19T17:00:00,Emilia-Romagna,233,39,272,5762,-232,93,13245,386192,1.0
10106,2021-06-19T17:00:00,Friuli Venezia Giulia,4,1,5,4478,-36,15,3799,107469,0.0
10107,2021-06-19T17:00:00,Lazio,320,77,397,4359,-115,101,8304,345146,1.0
10108,2021-06-19T17:00:00,Liguria,35,8,43,291,5,14,4345,103133,0.0
10109,2021-06-19T17:00:00,Lombardia,402,80,482,13587,-245,183,33751,840544,0.0
10110,2021-06-19T17:00:00,Marche,32,8,40,2069,-132,16,3031,103524,0.0
10111,2021-06-19T17:00:00,Molise,6,0,6,81,-1,7,491,13670,0.0
10112,2021-06-19T17:00:00,P.A. Bolzano,8,3,11,297,-8,8,1180,73246,1.0
10113,2021-06-19T17:00:00,P.A. Trento,9,2,11,166,-12,8,1361,45727,0.0
10114,2021-06-19T17:00:00,Piemonte,225,30,255,1798,-107,66,11688,362563,0.0
10115,2021-06-19T17:00:00,Puglia,186,17,203,8909,-434,61,6604,252818,0.0
10116,2021-06-19T17:00:00,Sardegna,68,5,73,11597,-9,13,1485,57109,0.0
10117,2021-06-19T17:00:00,Sicilia,240,28,268,5615,-87,183,5936,230452,4.0
10118,2021-06-19T17:00:00,Toscana,144,38,182,3288,-182,62,6842,243809,1.0
10119,2021-06-19T17:00:00,Umbria,30,4,34,894,-32,8,1418,56744,0.0
10120,2021-06-19T17:00:00,Valle d'Aosta,3,0,3,61,-3,3,472,11670,0.0
10121,2021-06-19T17:00:00,Veneto,88,22,110,5285,-100,58,11602,424983,0.0
10122,2021-06-20T17:00:00,Abruzzo,44,1,45,1275,20,27,2509,74628,0.0
10123,2021-06-20T17:00:00,Basilicata,33,0,33,1300,-532,36,589,26827,0.0
10124,2021-06-20T17:00:00,Calabria,89,11,100,6869,-36,54,1219,68659,1.0
10125,2021-06-20T17:00:00,Campania,287,23,310,10372,-249,82,7386,423381,3.0
10126,2021-06-20T17:00:00,Emilia-Romagna,223,38,261,5590,-172,73,13246,386265,0.0
10127,2021-06-20T17:00:00,Friuli Venezia Giulia,6,1,7,4479,1,7,3799,107476,0.0
10128,2021-06-20T17:00:00,Lazio,300,77,377,4239,-120,68,8304,345214,2.0
10129,2021-06-20T17:00:00,Liguria,34,8,42,278,-13,18,4346,103151,0.0
10130,2021-06-20T17:00:00,Lombardia,408,77,485,13657,70,145,33753,840689,0.0
10131,2021-06-20T17:00:00,Marche,33,6,39,2012,-57,15,3031,103539,0.0
10132,2021-06-20T17:00:00,Molise,6,0,6,90,9,12,491,13682,0.0
10133,2021-06-20T17:00:00,P.A. Bolzano,6,3,9,276,-21,8,1180,73254,0.0
10134,2021-06-20T17:00:00,P.A. Trento,9,2,11,149,-17,4,1361,45731,0.0
10135,2021-06-20T17:00:00,Piemonte,220,32,252,1698,-100,31,11690,362594,2.0
10136,2021-06-20T17:00:00,Puglia,187,17,204,8859,-50,45,6605,252863,1.0
10137,2021-06-20T17:00:00,Sardegna,68,5,73,11578,-19,9,1485,57118,0.0
10138,2021-06-20T17:00:00,Sicilia,239,26,265,5560,-55,135,5936,230587,0.0
10139,2021-06-20T17:00:00,Toscana,134,38,172,3270,-18,55,6847,243864,2.0
10140,2021-06-20T17:00:00,Umbria,26,4,30,890,-4,27,1418,56771,0.0
10141,2021-06-20T17:00:00,Valle d'Aosta,4,0,4,57,-4,4,472,11674,0.0
10142,2021-06-20T17:00:00,Veneto,88,20,108,5212,-73,26,11603,425009,1.0
10143,2021-06-21T17:00:00,Abruzzo,43,2,45,1217,-58,5,2509,74622,1.0
10144,2021-06-21T17:00:00,Basilicata,33,0,33,1264,-36,4,589,26831,0.0
10145,2021-06-21T17:00:00,Calabria,87,11,98,6796,-73,20,1219,68679,0.0
10146,2021-06-21T17:00:00,Campania,282,24,306,10198,-174,31,7390,423412,3.0
10147,2021-06-21T17:00:00,Emilia-Romagna,223,37,260,5246,-344,81,13248,386346,0.0
10148,2021-06-21T17:00:00,Friuli Venezia Giulia,9,1,10,4481,2,2,3799,107478,0.0
10149,2021-06-21T17:00:00,Lazio,295,76,371,4145,-94,71,8307,345285,1.0
10150,2021-06-21T17:00:00,Liguria,34,8,42,243,-35,8,4347,103159,0.0
10151,2021-06-21T17:00:00,Lombardia,391,77,468,13647,-10,83,33757,840772,1.0
10152,2021-06-21T17:00:00,Marche,29,6,35,1939,-73,0,3031,103539,0.0
10153,2021-06-21T17:00:00,Molise,6,0,6,83,-7,0,491,13682,0.0
10154,2021-06-21T17:00:00,P.A. Bolzano,6,3,9,249,-27,3,1180,73257,0.0
10155,2021-06-21T17:00:00,P.A. Trento,9,2,11,144,-5,2,1361,45733,0.0
10156,2021-06-21T17:00:00,Piemonte,213,30,243,1618,-80,20,11691,362614,2.0
10157,2021-06-21T17:00:00,Puglia,179,16,195,8420,-439,19,6609,252882,0.0
10158,2021-06-21T17:00:00,Sardegna,65,5,70,2492,-9086,4,1485,57122,0.0
10159,2021-06-21T17:00:00,Sicilia,237,25,262,5509,-51,85,5938,230672,0.0
10160,2021-06-21T17:00:00,Toscana,133,38,171,3027,-243,45,6847,243909,1.0
10161,2021-06-21T17:00:00,Umbria,26,4,30,883,-7,4,1418,56775,0.0
10162,2021-06-21T17:00:00,Valle d'Aosta,3,0,3,52,-5,0,472,11674,0.0
10163,2021-06-21T17:00:00,Veneto,87,20,107,5200,-12,8,11603,425017,0.0
10164,2021-06-22T17:00:00,Abruzzo,41,2,43,1136,-81,13,2509,74635,0.0
10165,2021-06-22T17:00:00,Basilicata,29,0,29,1236,-28,13,589,26844,0.0
10166,2021-06-22T17:00:00,Calabria,85,11,96,6413,-383,17,1220,68696,0.0
10167,2021-06-22T17:00:00,Campania,274,23,297,9974,-224,94,7391,423506,0.0
10168,2021-06-22T17:00:00,Emilia-Romagna,210,34,244,4903,-343,44,13250,386389,1.0
10169,2021-06-22T17:00:00,Friuli Venezia Giulia,9,0,9,4379,-102,15,3799,107493,0.0
10170,2021-06-22T17:00:00,Lazio,285,75,360,4001,-144,74,8308,345359,0.0
10171,2021-06-22T17:00:00,Liguria,27,8,35,225,-18,10,4348,103169,0.0
10172,2021-06-22T17:00:00,Lombardia,389,73,462,13455,-192,126,33758,840898,1.0
10173,2021-06-22T17:00:00,Marche,30,6,36,1799,-140,17,3033,103556,0.0
10174,2021-06-22T17:00:00,Molise,7,0,7,85,2,1,491,13683,0.0
10175,2021-06-22T17:00:00,P.A. Bolzano,7,3,10,235,-14,3,1180,73260,0.0
10176,2021-06-22T17:00:00,P.A. Trento,8,3,11,124,-20,3,1361,45736,1.0
10177,2021-06-22T17:00:00,Piemonte,208,25,233,1461,-157,45,11693,362659,0.0
10178,2021-06-22T17:00:00,Puglia,173,16,189,7063,-1357,92,6610,252974,0.0
10179,2021-06-22T17:00:00,Sardegna,53,4,57,2441,-51,6,1488,57128,0.0
10180,2021-06-22T17:00:00,Sicilia,226,25,251,5209,-300,133,5945,230805,2.0
10181,2021-06-22T17:00:00,Toscana,126,38,164,2851,-176,25,6849,243934,3.0
10182,2021-06-22T17:00:00,Umbria,26,3,29,877,-6,7,1418,56782,0.0
10183,2021-06-22T17:00:00,Valle d'Aosta,1,0,1,45,-7,1,473,11675,0.0
10184,2021-06-22T17:00:00,Veneto,75,13,88,5052,-148,96,11609,425113,2.0
10185,2021-06-23T17:00:00,Abruzzo,35,2,37,1084,-52,20,2511,74655,1.0
10186,2021-06-23T17:00:00,Basilicata,31,0,31,908,-328,12,589,26856,0.0
10187,2021-06-23T17:00:00,Calabria,83,7,90,6177,-236,67,1221,68763,0.0
10188,2021-06-23T17:00:00,Campania,263,22,285,9750,-224,110,7393,423616,1.0
10189,2021-06-23T17:00:00,Emilia-Romagna,203,32,235,4438,-465,55,13250,386440,0.0
10190,2021-06-23T17:00:00,Friuli Venezia Giulia,9,0,9,4354,-25,9,3785,107502,0.0
10191,2021-06-23T17:00:00,Lazio,256,75,331,3892,-109,97,8310,345456,2.0
10192,2021-06-23T17:00:00,Liguria,25,8,33,214,-11,10,4349,103372,0.0
10193,2021-06-23T17:00:00,Lombardia,350,72,422,12651,-804,131,33761,841029,0.0
10194,2021-06-23T17:00:00,Marche,27,5,32,1671,-128,15,3034,103571,0.0
10195,2021-06-23T17:00:00,Molise,6,0,6,82,-3,2,491,13685,0.0
10196,2021-06-23T17:00:00,P.A. Bolzano,6,3,9,217,-18,10,1180,73270,0.0
10197,2021-06-23T17:00:00,P.A. Trento,7,3,10,129,5,8,1361,45744,0.0
10198,2021-06-23T17:00:00,Piemonte,200,23,223,1333,-128,51,11693,362710,0.0
10199,2021-06-23T17:00:00,Puglia,170,16,186,5937,-1126,63,6613,253037,0.0
10200,2021-06-23T17:00:00,Sardegna,53,4,57,2406,-35,18,1489,57146,0.0
10201,2021-06-23T17:00:00,Sicilia,206,25,231,4908,-301,158,5951,230963,0.0
10202,2021-06-23T17:00:00,Toscana,118,32,150,2653,-198,50,6853,243984,0.0
10203,2021-06-23T17:00:00,Umbria,23,2,25,881,4,15,1419,56797,0.0
10204,2021-06-23T17:00:00,Valle d'Aosta,1,0,1,38,-7,1,473,11676,0.0
10205,2021-06-23T17:00:00,Veneto,68,13,81,4896,-156,49,11608,425162,0.0
10206,2021-06-24T17:00:00,Abruzzo,31,2,33,1037,-47,40,2512,74694,0.0
10207,2021-06-24T17:00:00,Basilicata,27,0,27,897,-11,28,589,26884,0.0
10208,2021-06-24T17:00:00,Calabria,78,9,87,6019,-158,30,1223,68793,2.0
10209,2021-06-24T17:00:00,Campania,252,20,272,9576,-174,112,7400,423728,1.0
10210,2021-06-24T17:00:00,Emilia-Romagna,196,30,226,4199,-239,72,13251,386512,0.0
10211,2021-06-24T17:00:00,Friuli Venezia Giulia,10,0,10,237,-4117,25,3787,106867,0.0
10212,2021-06-24T17:00:00,Lazio,254,74,328,3651,-241,97,8313,345553,2.0
10213,2021-06-24T17:00:00,Liguria,21,8,29,209,-5,10,4349,103382,0.0
10214,2021-06-24T17:00:00,Lombardia,321,65,386,12502,-149,155,33765,841184,0.0
10215,2021-06-24T17:00:00,Marche,27,6,33,1620,-51,12,3034,103583,1.0
10216,2021-06-24T17:00:00,Molise,8,0,8,88,6,6,491,13691,0.0
10217,2021-06-24T17:00:00,P.A. Bolzano,6,3,9,206,-11,4,1180,73274,1.0
10218,2021-06-24T17:00:00,P.A. Trento,8,3,11,106,-23,4,1361,45748,0.0
10219,2021-06-24T17:00:00,Piemonte,202,17,219,1267,-66,36,11694,362746,0.0
10220,2021-06-24T17:00:00,Puglia,165,16,181,5312,-625,42,6613,253079,0.0
10221,2021-06-24T17:00:00,Sardegna,42,5,47,2377,-29,16,1489,57162,1.0
10222,2021-06-24T17:00:00,Sicilia,185,27,212,4753,-155,119,5957,231082,4.0
10223,2021-06-24T17:00:00,Toscana,113,29,142,2555,-98,73,6854,244057,0.0
10224,2021-06-24T17:00:00,Umbria,21,2,23,836,-45,9,1419,56806,0.0
10225,2021-06-24T17:00:00,Valle d'Aosta,1,0,1,35,-3,2,473,11678,0.0
10226,2021-06-24T17:00:00,Veneto,59,12,71,4827,-69,35,11608,425197,0.0
10227,2021-06-25T17:00:00,Abruzzo,28,1,29,1025,-12,19,2512,74712,0.0
10228,2021-06-25T17:00:00,Basilicata,25,0,25,856,-41,8,589,26892,0.0
10229,2021-06-25T17:00:00,Calabria,72,7,79,5932,-87,39,1224,68832,0.0
10230,2021-06-25T17:00:00,Campania,240,20,260,9381,-195,77,7408,423805,0.0
10231,2021-06-25T17:00:00,Emilia-Romagna,188,29,217,3979,-220,57,13256,386569,1.0
10232,2021-06-25T17:00:00,Friuli Venezia Giulia,13,0,13,235,-2,20,3787,106886,0.0
10233,2021-06-25T17:00:00,Lazio,224,64,288,3614,-37,91,8318,345644,3.0
10234,2021-06-25T17:00:00,Liguria,22,8,30,201,-8,6,4349,103388,0.0
10235,2021-06-25T17:00:00,Lombardia,298,63,361,12548,46,134,33767,841318,0.0
10236,2021-06-25T17:00:00,Marche,24,6,30,1539,-81,13,3035,103596,0.0
10237,2021-06-25T17:00:00,Molise,8,0,8,89,1,4,491,13695,0.0
10238,2021-06-25T17:00:00,P.A. Bolzano,4,4,8,189,-17,5,1180,73279,1.0
10239,2021-06-25T17:00:00,P.A. Trento,8,3,11,95,-11,6,1361,45754,0.0
10240,2021-06-25T17:00:00,Piemonte,195,16,211,1201,-66,35,11694,362781,0.0
10241,2021-06-25T17:00:00,Puglia,150,17,167,4501,-811,68,6635,253147,1.0
10242,2021-06-25T17:00:00,Sardegna,40,4,44,2360,-17,11,1489,57173,0.0
10243,2021-06-25T17:00:00,Sicilia,175,23,198,4431,-322,67,5963,231149,0.0
10244,2021-06-25T17:00:00,Toscana,105,27,132,2446,-109,42,6860,244099,1.0
10245,2021-06-25T17:00:00,Umbria,18,3,21,806,-30,11,1419,56817,1.0
10246,2021-06-25T17:00:00,Valle d'Aosta,1,0,1,37,2,5,473,11683,0.0
10247,2021-06-25T17:00:00,Veneto,61,11,72,4770,-57,35,11608,425232,0.0
10248,2021-06-26T17:00:00,Abruzzo,25,1,26,1007,-18,20,2512,74732,0.0
10249,2021-06-26T17:00:00,Basilicata,22,0,22,831,-25,19,590,26911,0.0
10250,2021-06-26T17:00:00,Calabria,65,7,72,5659,-273,37,1224,68869,0.0
10251,2021-06-26T17:00:00,Campania,236,22,258,9156,-225,127,7428,423932,2.0
10252,2021-06-26T17:00:00,Emilia-Romagna,185,27,212,3835,-144,65,13256,386634,0.0
10253,2021-06-26T17:00:00,Friuli Venezia Giulia,14,0,14,223,-12,19,3787,106905,0.0
10254,2021-06-26T17:00:00,Lazio,194,60,254,3498,-116,79,8321,345723,0.0
10255,2021-06-26T17:00:00,Liguria,15,8,23,180,-21,8,4349,103396,0.0
10256,2021-06-26T17:00:00,Lombardia,269,64,333,11835,-713,115,33772,841433,2.0
10257,2021-06-26T17:00:00,Marche,23,6,29,1465,-74,5,3036,103601,0.0
10258,2021-06-26T17:00:00,Molise,8,0,8,89,0,4,491,13699,0.0
10259,2021-06-26T17:00:00,P.A. Bolzano,6,4,10,185,-4,8,1180,73287,0.0
10260,2021-06-26T17:00:00,P.A. Trento,7,2,9,90,-5,3,1361,45757,0.0
10261,2021-06-26T17:00:00,Piemonte,180,17,197,1104,-97,37,11694,362818,1.0
10262,2021-06-26T17:00:00,Puglia,146,15,161,3881,-620,58,6640,253205,1.0
10263,2021-06-26T17:00:00,Sardegna,37,3,40,2356,-4,19,1490,57192,0.0
10264,2021-06-26T17:00:00,Sicilia,166,20,186,4372,-59,111,5964,231260,0.0
10265,2021-06-26T17:00:00,Toscana,96,28,124,2418,-28,52,6860,244151,2.0
10266,2021-06-26T17:00:00,Umbria,17,3,20,805,-1,14,1419,56831,0.0
10267,2021-06-26T17:00:00,Valle d'Aosta,1,0,1,37,0,0,473,11683,0.0
10268,2021-06-26T17:00:00,Veneto,59,11,70,4706,-64,38,11611,425270,1.0
10269,2021-06-27T17:00:00,Abruzzo,26,1,27,1029,22,29,2512,74761,0.0
10270,2021-06-27T17:00:00,Basilicata,23,0,23,843,12,22,590,26933,0.0
10271,2021-06-27T17:00:00,Calabria,64,6,70,5509,-150,36,1224,68905,0.0
10272,2021-06-27T17:00:00,Campania,220,23,243,9001,-155,95,7433,424027,1.0
10273,2021-06-27T17:00:00,Emilia-Romagna,185,28,213,3723,-112,61,13257,386695,1.0
10274,2021-06-27T17:00:00,Friuli Venezia Giulia,14,0,14,217,-6,8,3787,106911,0.0
10275,2021-06-27T17:00:00,Lazio,209,57,266,3471,-27,93,8322,345816,2.0
10276,2021-06-27T17:00:00,Liguria,15,8,23,174,-6,10,4350,103406,0.0
10277,2021-06-27T17:00:00,Lombardia,258,62,320,11847,12,119,33774,841552,0.0
10278,2021-06-27T17:00:00,Marche,23,6,29,1415,-50,13,3036,103614,0.0
10279,2021-06-27T17:00:00,Molise,8,0,8,98,9,18,491,13717,0.0
10280,2021-06-27T17:00:00,P.A. Bolzano,6,3,9,176,-9,1,1180,73288,0.0
10281,2021-06-27T17:00:00,P.A. Trento,7,0,7,76,-14,1,1362,45758,0.0
10282,2021-06-27T17:00:00,Piemonte,174,15,189,1061,-43,31,11694,362849,0.0
10283,2021-06-27T17:00:00,Puglia,145,14,159,3875,-6,33,6640,253238,0.0
10284,2021-06-27T17:00:00,Sardegna,37,3,40,2355,-1,15,1490,57207,0.0
10285,2021-06-27T17:00:00,Sicilia,162,23,185,4368,-4,111,5965,231371,3.0
10286,2021-06-27T17:00:00,Toscana,89,31,120,2385,-33,35,6861,244186,3.0
10287,2021-06-27T17:00:00,Umbria,18,3,21,791,-14,6,1419,56837,0.0
10288,2021-06-27T17:00:00,Valle d'Aosta,1,0,1,36,-1,2,473,11685,0.0
10289,2021-06-27T17:00:00,Veneto,59,11,70,4712,6,43,11612,425313,0.0
10290,2021-06-28T17:00:00,Abruzzo,26,1,27,993,-36,1,2512,74762,0.0
10291,2021-06-28T17:00:00,Basilicata,23,0,23,777,-66,0,590,26933,0.0
10292,2021-06-28T17:00:00,Calabria,66,6,72,5445,-64,7,1224,68912,0.0
10293,2021-06-28T17:00:00,Campania,216,23,239,8584,-417,48,7450,424075,0.0
10294,2021-06-28T17:00:00,Emilia-Romagna,191,28,219,3472,-251,64,13258,386757,0.0
10295,2021-06-28T17:00:00,Friuli Venezia Giulia,14,0,14,215,-2,3,3788,106914,0.0
10296,2021-06-28T17:00:00,Lazio,190,55,245,3326,-145,52,8327,345868,2.0
10297,2021-06-28T17:00:00,Liguria,16,7,23,159,-15,0,4350,103406,0.0
10298,2021-06-28T17:00:00,Lombardia,250,61,311,11225,-622,46,33775,841598,1.0
10299,2021-06-28T17:00:00,Marche,24,6,30,1372,-43,3,3036,103617,0.0
10300,2021-06-28T17:00:00,Molise,8,0,8,88,-10,0,491,13717,0.0
10301,2021-06-28T17:00:00,P.A. Bolzano,7,3,10,164,-12,3,1180,73291,0.0
10302,2021-06-28T17:00:00,P.A. Trento,5,0,5,64,-12,1,1362,45759,0.0
10303,2021-06-28T17:00:00,Piemonte,164,14,178,993,-68,14,11696,362863,1.0
10304,2021-06-28T17:00:00,Puglia,143,14,157,3472,-403,9,6640,253247,0.0
10305,2021-06-28T17:00:00,Sardegna,40,3,43,2338,-17,1,1490,57208,0.0
10306,2021-06-28T17:00:00,Sicilia,171,24,195,4352,-16,84,5965,231455,1.0
10307,2021-06-28T17:00:00,Toscana,92,30,122,2115,-270,33,6862,244219,0.0
10308,2021-06-28T17:00:00,Umbria,18,3,21,777,-14,0,1419,56837,0.0
10309,2021-06-28T17:00:00,Valle d'Aosta,1,0,1,35,-1,0,473,11685,0.0
10310,2021-06-28T17:00:00,Veneto,58,11,69,4716,4,20,11612,425333,0.0
10311,2021-06-29T17:00:00,Abruzzo,25,1,26,900,-93,30,2512,74792,0.0
10312,2021-06-29T17:00:00,Basilicata,18,0,18,672,-105,7,590,26940,0.0
10313,2021-06-29T17:00:00,Calabria,68,6,74,5287,-158,25,1224,68937,0.0
10314,2021-06-29T17:00:00,Campania,209,21,230,8278,-306,117,7472,424192,1.0
10315,2021-06-29T17:00:00,Emilia-Romagna,194,27,221,3276,-196,36,13261,386791,1.0
10316,2021-06-29T17:00:00,Friuli Venezia Giulia,10,0,10,202,-13,16,3789,106930,0.0
10317,2021-06-29T17:00:00,Lazio,191,54,245,3240,-86,46,8329,345914,0.0
10318,2021-06-29T17:00:00,Liguria,18,7,25,150,-9,17,4351,103423,0.0
10319,2021-06-29T17:00:00,Lombardia,248,52,300,11202,-23,98,33778,841696,2.0
10320,2021-06-29T17:00:00,Marche,21,4,25,1343,-29,8,3036,103625,0.0
10321,2021-06-29T17:00:00,Molise,8,0,8,85,-3,0,491,13717,0.0
10322,2021-06-29T17:00:00,P.A. Bolzano,6,3,9,159,-5,8,1180,73299,0.0
10323,2021-06-29T17:00:00,P.A. Trento,5,0,5,62,-2,4,1362,45763,0.0
10324,2021-06-29T17:00:00,Piemonte,162,14,176,900,-93,31,11696,362894,0.0
10325,2021-06-29T17:00:00,Puglia,131,15,146,3123,-349,59,6642,253306,3.0
10326,2021-06-29T17:00:00,Sardegna,31,3,34,2322,-16,11,1491,57219,0.0
10327,2021-06-29T17:00:00,Sicilia,162,24,186,4227,-125,99,5967,231554,1.0
10328,2021-06-29T17:00:00,Toscana,98,28,126,1972,-143,18,6864,244237,0.0
10329,2021-06-29T17:00:00,Umbria,17,3,20,779,2,8,1419,56845,0.0
10330,2021-06-29T17:00:00,Valle d'Aosta,1,0,1,37,2,3,473,11688,0.0
10331,2021-06-29T17:00:00,Veneto,53,8,61,4608,-108,38,11615,425371,1.0
10332,2021-06-30T17:00:00,Abruzzo,25,1,26,875,-25,35,2512,74827,0.0
10333,2021-06-30T17:00:00,Basilicata,17,0,17,657,-15,8,590,26948,0.0
10334,2021-06-30T17:00:00,Calabria,69,5,74,5101,-186,25,1226,68962,0.0
10335,2021-06-30T17:00:00,Campania,218,20,238,8123,-155,120,7477,424312,0.0
10336,2021-06-30T17:00:00,Emilia-Romagna,184,27,211,2950,-326,36,13262,386827,2.0
